chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr3	CEP63	+	134280608	none	2.3818	2.7598
chr3	CEP97	+	101489400	none	2.3027	2.7849
chr3	CHCHD4	-	14153587	none	2.6604	2.8012
chr3	CMC1	+	28361250	none	2.3816	2.8050
chr3	CNOT10	+	32815359	none	2.3893	2.7985
chr3	COMMD2	-	149456264	none	2.6481	2.7803
chr3	COPB2	-	139076443	none	2.3907	2.8069
chr3	COPB2	-	139077847	none	2.3907	2.7027
chr3	CPOX	-	98298302	none	2.3437	2.8037
chr3	CRBN	-	3191696	none	2.6154	2.7995
chr3	CRELD1	+	9986700	none	2.5000	2.8040
chr3	CTDSPL	+	38025947	none	2.3790	2.8046
chr3	DHX30	+	47857652	none	2.2764	2.7458
chr3	DHX30	+	47891673	none	2.2764	2.8070
chr3	DIRC2	+	122598760	none	2.3550	2.7971
chr3	DLG1	-	196769438	none	2.2564	2.7917
chr3	DNAJB11	+	186303220	none	2.2733	2.7954
chr3	DNAJB11	+	186303578	none	2.2733	2.7547
chr3	DNAJC13	+	132257861	none	2.4178	2.8006
chr3	DNAJC19	-	180702338	none	2.3632	2.7012
chr3	DPH3	-	16299493	none	2.3516	2.7466
chr3	DRD3	-	113891760	none	2.6539	2.8057
chr3	DVL3	+	183888661	none	2.3425	2.7695
chr3	DYNC1LI1	-	32567476	none	2.4531	2.7564
chr3	DZIP3	+	108413680	none	2.3915	2.7572
chr3	ECT2	+	172539250	none	2.3901	2.8066
chr3	EDEM1	+	5261378	none	2.5196	2.7445
chr3	EIF1B	+	40352529	none	2.3950	2.7250
chr3	EIF1B	+	40353857	none	2.3950	2.8071
chr3	EIF4E3	-	71731009	none	2.4794	2.7529
chr3	EMC3	-	10004375	none	2.3158	2.7057
chr3	EMC3	-	10005675	none	2.6043	2.7342
chr3	EPM2AIP1	-	37029371	none	2.2406	2.7170
chr3	ETV5	-	185764116	none	2.4591	2.7348
chr3	FANCD2	+	10143607	none	2.5268	2.7911
chr3	FBXO45	+	196315928	none	2.3868	2.7108
chr3	FLNB	+	58157965	none	2.6392	2.8065
chr3	FOXP1	-	71005273	none	2.2881	2.7182
chr3	FXR1	+	180694314	none	2.3656	2.7203
chr3	FXR1	+	180694933	none	2.4592	2.7153
chr3	GBE1	-	81538870	none	2.3334	2.7776
chr3	GFM1	+	158409918	none	2.4457	2.7467
chr3	GFM1	+	158410353	none	2.4739	2.7890
chr3	GNAI2	+	50296317	none	2.4890	2.7990
chr3	GNAI2	+	50296766	none	2.4890	2.7671
chr3	GOLGA4	+	37368615	none	2.5226	2.7625
chr3	GOLGA4	+	37408231	none	2.2191	2.7025
chr3	GOLGB1	-	121382053	none	2.2772	2.7032
chr3	GOLGB1	-	121413006	none	2.4403	2.7750
chr3	GOLIM4	-	167726481	none	2.6263	2.7940
chr3	HSPBAP1	-	122458851	none	2.5307	2.7696
chr3	HSPBAP1	-	122459107	none	2.6734	2.7353
chr3	IFT122	+	129239190	none	2.3743	2.7849
chr3	IL17RB	+	53899613	none	2.5854	2.7675
chr3	IQSEC1	-	12939382	none	2.5254	2.7677
chr3	ITGB5	-	124480808	none	2.2989	2.7428
chr3	ITGB5	-	124481824	none	2.3243	2.7841
chr3	ITPR1	+	4889176	none	2.3484	2.8044
chr3	KCNAB1	+	156256393	none	2.2722	2.8043
chr3	KIAA0226	-	197398278	none	2.3542	2.7322
chr3	KIAA0226	-	197398866	none	2.6415	2.7494
chr3	KIAA2018	-	113367237	none	2.4308	2.8025
chr3	KIF15	+	44889539	none	2.4127	2.7940
chr3	KIF15	+	44894749	none	2.2106	2.7407
chr3	KIF9	-	47316724	none	2.5330	2.8055
chr3	KLHL18	+	47388293	none	2.3559	2.7024
chr3	KPNA1	-	122144534	none	2.4726	2.7772
chr3	KPNA4	-	160217963	none	2.6139	2.8010
chr3	LARS2	+	45590324	none	2.5161	2.8057
chr3	LINC00882	-	106828645	none	2.6154	2.7732
chr3	LINC00882	-	106830372	none	2.5210	2.7682
chr3	LINC01279	-	112315645	none	2.4816	2.7295
chr3	LOC100129550	+	122611253	none	2.5019	2.7379
chr3	LOC220729	-	197338417	none	2.5202	2.7497
chr3	LOC220729	-	197339468	none	2.5202	2.8001
chr3	LRRC2	-	46556887	none	2.6097	2.8018
chr3	LRRN1	+	3888797	none	2.3431	2.7191
chr3	LRRN1	+	3889316	none	2.3430	2.7750
chr3	LSG1	-	194361875	none	2.6101	2.7952
chr3	LSG1	-	194365360	none	2.2339	2.7875
chr3	LZTFL1	-	45865470	none	2.5155	2.7342
chr3	MAPKAPK3	+	50686719	none	2.6314	2.7447
chr3	MBD4	-	129150120	none	2.4663	2.8017
chr3	MBD4	-	129155561	none	2.4182	2.7044
chr3	MBNL1	+	152182994	none	2.4163	2.7538
chr3	MFN1	+	179110754	none	2.4324	2.7163
chr3	MFN1	+	179112717	none	2.5619	2.7439
chr3	MGLL	-	127407918	none	2.4974	2.7425
chr3	MITF	+	70017171	none	2.5660	2.7677
chr3	MLF1	+	158323183	none	2.4612	2.7673
chr3	MME	+	154901481	none	2.5442	2.8001
chr3	MRPL3	-	131181227	none	2.3691	2.7082
chr3	MSL2	-	135868299	none	2.2876	2.8030
chr3	MYLK	-	123331154	none	2.2148	2.7763
chr3	MYLK	-	123332889	none	2.4524	2.7469
chr3	NEK4	-	52744812	none	2.3639	2.8001
chr3	NFKBIZ	+	101579867	none	2.3372	2.7675
chr3	NGLY1	-	25760766	none	2.2192	2.8031
chr3	NIT2	+	100074187	none	2.6104	2.8040
chr3	NKTR	+	42678491	none	2.6113	2.7747
chr3	NKTR	+	42679183	none	2.2185	2.7130
chr3	NKTR	+	42690220	none	2.5224	2.7692
chr3	NLGN1	+	174004426	none	2.4755	2.7113
chr3	NMD3	+	160970079	none	2.5729	2.7794
chr3	NME6	-	48335491	none	2.5964	2.7150
chr3	NUDT16	+	131107662	none	2.4485	2.7570
chr3	NXPE3	+	101541665	none	2.4162	2.7353
chr3	NXPE3	+	101541771	none	2.4910	2.7429
chr3	OGG1	+	9799085	none	2.4618	2.7908
chr3	OGG1	+	9808336	none	2.4618	2.7906
chr3	P4HTM	+	49044545	none	2.2376	2.8064
chr3	PAK2	+	196537500	none	2.5029	2.7055
chr3	PAK2	+	196559350	none	2.4562	2.7030
chr3	PARP14	+	122437658	none	2.5216	2.7690
chr3	PBRM1	-	52579392	none	2.5415	2.7018
chr3	PCCB	+	136049009	none	2.6582	2.7635
chr3	PDCD10	-	167401697	none	2.5930	2.7934
chr3	PDE12	+	57547686	none	2.2880	2.7897
chr3	PDE12	+	57552175	none	2.5677	2.7239
chr3	PLOD2	-	145787236	none	2.4899	2.7941
chr3	PLSCR1	-	146232969	none	2.2719	2.7659
chr3	PPP4R2	+	73118344	none	2.4797	2.7857
chr3	PTPLB	-	123210415	none	2.4101	2.8016
chr3	PTPLB	-	123212472	none	2.4101	2.7269
chr3	PVRL3	+	110853805	none	2.6248	2.7590
chr3	QTRTD1	+	113807185	none	2.6437	2.8003
chr3	RAP2B	+	152882505	none	2.6064	2.8027
chr3	RBM15B	+	51431818	none	2.4483	2.7984
chr3	RBM6	+	50114672	none	2.5669	2.8034
chr3	RFT1	-	53125666	none	2.4470	2.7766
chr3	RHOA	-	49396591	none	2.3511	2.8001
chr3	RHOA	-	49396980	none	2.3511	2.7051
chr3	RNF168	-	196195782	none	2.4737	2.7344
chr3	ROBO1	-	78646396	none	2.5874	2.8036
chr3	RPN1	-	128339000	none	2.4032	2.8007
chr3	RPP14	+	58305371	none	2.5452	2.7682
chr3	RPUSD3	-	9879557	none	2.6641	2.7640
chr3	RSRC1	+	158263509	none	2.6565	2.7591
chr3	RYK	-	133876436	none	2.4540	2.7064
chr3	SATB1	-	18389439	none	2.2954	2.7337
chr3	SEC62	+	169711960	none	2.4797	2.7207
chr3	SELK	-	53919207	none	2.2103	2.8026
chr3	SEMA3F	+	50225654	none	2.6011	2.7987
chr3	SENP5	+	196661577	none	2.3989	2.7678
chr3	SENP7	-	101043130	none	2.3638	2.7809
chr3	SERP1	-	150260298	none	2.4804	2.7400
chr3	SERP1	-	150262030	none	2.4804	2.7925
chr3	SETD5	+	9518149	none	2.5166	2.7247
chr3	SGOL1	-	20216074	none	2.6257	2.7171
chr3	SIDT1	+	113348419	none	2.2247	2.7075
chr3	SLC33A1	-	155545123	none	2.4810	2.7099
chr3	SLC6A6	+	14530845	none	2.4030	2.8041
chr3	SMARCC1	-	47627474	none	2.5950	2.7589
chr3	SMARCC1	-	47677556	none	2.4559	2.7950
chr3	SMC4	+	160132280	none	2.4091	2.7796
chr3	SMC4	+	160134121	none	2.5319	2.7745
chr3	SMC4	+	160152721	none	2.4973	2.7762
chr3	SNX4	-	125165495	none	2.5435	2.7969
chr3	SRPRB	+	133539476	none	2.6225	2.7940
chr3	SSR3	-	156257939	none	2.3139	2.7945
chr3	SSR3	-	156260793	none	2.4003	2.7894
chr3	STAG1	-	136056250	none	2.5391	2.7329
chr3	STT3B	+	31678975	none	2.2286	2.7351
chr3	STT3B	+	31679098	none	2.3020	2.7748
chr3	TADA3	-	9821664	none	2.5766	2.8070
chr3	TBC1D23	+	100044078	none	2.5578	2.7769
chr3	THOC7	-	63819550	none	2.5603	2.8046
chr3	THOC7	-	63820842	none	2.3689	2.7428
chr3	THRB	-	24159724	none	2.3755	2.7273
chr3	THRB	-	24160487	none	2.5060	2.7773
chr3	THUMPD3	+	9412850	none	2.6683	2.7164
chr3	THUMPD3	+	9427383	none	2.2587	2.7100
chr3	THUMPD3	+	9428230	none	2.3553	2.7013
chr3	THUMPD3-AS1	-	9431708	none	2.4059	2.7596
chr3	TMEM108	+	133115054	none	2.4858	2.7123
chr3	TMEM39A	-	119148351	none	2.5739	2.7403
chr3	TMEM39A	-	119149480	none	2.3581	2.7087
chr3	TMEM39A	-	119149643	none	2.3791	2.7152
chr3	TMF1	-	69088756	none	2.3331	2.7125
chr3	TNFSF10	-	172223306	none	2.4899	2.7120
chr3	TOPBP1	-	133319497	none	2.5970	2.7715
chr3	TP63	+	189615058	none	2.2454	2.7419
chr3	TPRG1	+	189038847	none	2.3805	2.7050
chr3	TRA2B	-	185634921	none	2.5145	2.7882
chr3	TRMT10C	+	101285085	none	2.3544	2.8057
chr3	TRNT1	+	3190654	none	2.5414	2.7920
chr3	TSC22D2	+	150177743	none	2.3341	2.7803
chr3	TSC22D2	+	150177898	none	2.4128	2.7935
chr3	TTC14	+	180328299	none	2.5278	2.7709
chr3	TTC14	+	180328754	none	2.2197	2.7834
chr3	TTC21A	+	39180392	none	2.4364	2.7442
chr3	U2SURP	+	142776485	none	2.4664	2.7612
chr3	UBA3	-	69103885	none	2.4332	2.8044
chr3	UBP1	-	33429855	none	2.4241	2.8029
chr3	VGLL3	-	86989788	none	2.3996	2.8017
chr3	VHL	+	10195263	none	2.5784	2.8070
chr3	WDR53	-	196281056	none	2.5282	2.7869
chr3	WNT5A	-	55499752	none	2.3816	2.7116
chr3	WNT5A	-	55501614	none	2.3816	2.7387
chr3	WWTR1	-	149235029	none	2.5484	2.8028
chr3	XRN1	-	142025461	none	2.6437	2.7100
chr3	XRN1	-	142025639	none	2.5758	2.7365
chr3	ZBTB38	+	141167538	none	2.2147	2.7424
chr3	ZMAT3	-	178735038	none	2.5548	2.7906
chr3	ZNF148	-	124949860	none	2.2332	2.7760
chr3	ZNF620	+	40563776	none	2.4863	2.7808
chr3	ZNF639	+	179052391	none	2.2963	2.7867
chr3	ZNF639	+	179052827	none	2.5106	2.7451
chr3	ZNF654	+	88191428	none	2.4360	2.7273
chr3	ZXDC	-	126156457	none	2.4839	2.7207
chr4	AADAT	-	170981380	none	2.4862	2.7860
chr4	ABLIM2	-	7967052	none	2.3601	2.7804
chr4	ADH5	-	99992146	none	2.3454	2.7259
chr4	ADH5	-	99993307	none	2.3226	2.7471
chr4	AFAP1	-	7760451	none	2.4563	2.7227
chr4	AFAP1	-	7760604	none	2.3806	2.7729
chr4	AIMP1	+	107268917	none	2.3402	2.7100
chr4	ANKRD17	-	73940566	none	2.3482	2.7441
chr4	ANKRD17	-	73941417	none	2.4727	2.7783
chr4	APBB2	-	40814332	none	2.6555	2.7797
chr4	APBB2	-	40815310	none	2.2043	2.7059
chr4	BBS12	+	123665245	none	2.4931	2.7784
chr4	BDH2	-	103999419	none	2.4791	2.7161
chr4	BDH2	-	104000599	none	2.4791	2.7985
chr4	BLOC1S4	+	6719077	none	2.3679	2.8056
chr4	BOD1L1	-	13605425	none	2.3399	2.7878
chr4	C4orf3	-	120219663	none	2.5081	2.7198
chr4	C4orf32	+	113110163	none	2.3165	2.7261
chr4	CAMK2D	-	114372191	none	2.6244	2.7369
chr4	CBR4	-	169908748	none	2.2178	2.7936
chr4	CCNA2	-	122737608	none	2.2130	2.8049
chr4	CCNI	-	77968322	none	2.5992	2.7992
chr4	CCNI	-	77969180	none	2.5992	2.7975
chr4	CCSER1	+	91759696	none	2.4991	2.7454
chr4	CENPC	-	68374728	none	2.6024	2.7512
chr4	CENPE	-	104026972	none	2.4190	2.7571
chr4	CFAP99	+	2452069	none	2.6043	2.7124
chr4	CLCN3	+	170644325	none	2.6073	2.7876
chr4	CLGN	-	141309612	none	2.4336	2.7080
chr4	CLOCK	-	56294078	none	2.4201	2.7457
chr4	CLOCK	-	56294199	none	2.4313	2.7722
chr4	COQ2	-	84184998	none	2.6554	2.8013
chr4	COX18	-	73921804	none	2.6500	2.7854
chr4	CPE	+	166419439	none	2.4298	2.8061
chr4	CTSO	-	156845279	none	2.3170	2.7708
chr4	CYP2U1	+	108873420	none	2.4797	2.7521
chr4	CYP2U1	+	108874609	none	2.4797	2.7729
chr4	DCK	+	71896614	none	2.2136	2.8069
chr4	DCTD	-	183811253	none	2.6003	2.8035
chr4	DCTD	-	183812408	none	2.6296	2.7230
chr4	DHX15	-	24529108	none	2.5747	2.7981
chr4	EDNRA	+	148466098	none	2.3368	2.7289
chr4	EIF4E	-	99801026	none	2.6089	2.7608
chr4	ELF2	-	139979015	none	2.5427	2.7923
chr4	ELMOD2	+	141474923	none	2.5430	2.7417
chr4	ELOVL6	-	110967016	none	2.5506	2.7159
chr4	EXOSC9	+	122738062	none	2.3351	2.8035
chr4	FAM198B	-	159046013	none	2.2941	2.8054
chr4	FBXW7	-	153242415	none	2.5400	2.8008
chr4	FRYL	-	48499584	none	2.3545	2.7288
chr4	GAB1	+	144394450	none	2.3916	2.7229
chr4	GNPDA2	-	44704169	none	2.5206	2.7489
chr4	GPR125	-	22389009	none	2.6058	2.8065
chr4	GRSF1	-	71685250	none	2.2075	2.7346
chr4	GUCY1A3	+	156658206	none	2.5362	2.7291
chr4	HELQ	-	84328519	none	2.5380	2.7721
chr4	HMGB2	-	174252855	none	2.3355	2.8055
chr4	HNRNPD	-	83275139	none	2.5949	2.7376
chr4	HS3ST1	-	11400428	none	2.3001	2.7986
chr4	ING2	+	184431808	none	2.3835	2.7872
chr4	ING2	+	184432243	none	2.5878	2.7799
chr4	INPP4B	-	142949894	none	2.4388	2.7131
chr4	INTS12	-	106603793	none	2.3701	2.8059
chr4	KCNIP4	-	20730237	none	2.6866	2.7029
chr4	KIAA0232	+	6885086	none	2.2732	2.8026
chr4	KLF3	+	38699257	none	2.3571	2.7696
chr4	KLF3	+	38702648	none	2.5019	2.7539
chr4	KLHL5	+	39126781	none	2.6225	2.7087
chr4	KLHL5	+	39127608	none	2.2228	2.7624
chr4	LAMTOR3	-	100802371	none	2.3892	2.7755
chr4	LARP7	+	113565892	none	2.3146	2.7245
chr4	LARP7	+	113578733	none	2.5168	2.7974
chr4	LDB2	-	16503167	none	2.4853	2.8056
chr4	LIAS	+	39479207	none	2.4285	2.7738
chr4	LIN54	-	83846877	none	2.2534	2.7292
chr4	LNX1	-	54326634	none	2.4225	2.7606
chr4	LRAT	+	155671453	none	2.5631	2.7582
chr4	LSM6	+	147111068	none	2.5465	2.7830
chr4	LSM6	+	147111193	none	2.5465	2.7742
chr4	LYAR	-	4269440	none	2.6773	2.8060
chr4	MANBA	-	103552654	none	2.2647	2.7958
chr4	MAP9	-	156263815	none	2.4537	2.7426
chr4	MAP9	-	156274406	none	2.4073	2.7439
chr4	MFSD8	-	128838967	none	2.4744	2.7381
chr4	MMRN1	+	90875000	none	2.4798	2.7504
chr4	MMRN1	+	90875765	none	2.4022	2.7609
chr4	MRFAP1L1	-	6709462	none	2.5606	2.8068
chr4	MRPL1	+	78873933	none	2.3958	2.8036
chr4	MRPS18C	+	84382382	none	2.5707	2.7985
chr4	NAA15	+	140310466	none	2.4833	2.7422
chr4	NAA15	+	140311935	none	2.3147	2.7199
chr4	NAAA	-	76834825	none	2.2892	2.8000
chr4	NAF1	-	164049825	none	2.4502	2.7274
chr4	NCAPG	+	17845119	none	2.5914	2.7954
chr4	PAICS	+	57327520	none	2.4081	2.7837
chr4	PAPSS1	-	108534832	none	2.3134	2.8016
chr4	PAPSS1	-	108535056	none	2.5641	2.7658
chr4	PAQR3	-	79839103	none	2.4276	2.8057
chr4	PARM1	+	75975319	none	2.3222	2.7986
chr4	PCDH18	-	138440075	none	2.5723	2.7019
chr4	PCDH7	+	31148412	none	2.3817	2.7693
chr4	PCGF3	+	763869	none	2.3087	2.7676
chr4	PGM2	+	37863705	none	2.5852	2.7955
chr4	PGRMC2	-	129191306	none	2.4593	2.7956
chr4	PLA2G12A	-	110631162	none	2.5288	2.7892
chr4	PLAC8	-	84011849	none	2.6624	2.7801
chr4	PLRG1	-	155456174	none	2.4233	2.7087
chr4	PLRG1	-	155457670	none	2.4233	2.7534
chr4	PPP3CA	-	101944591	none	2.5060	2.7722
chr4	PPP3CA	-	101945490	none	2.5421	2.7733
chr4	PRMT9	-	148559531	none	2.5924	2.7954
chr4	QDPR	-	17488124	none	2.6186	2.7468
chr4	RAB28	-	13369347	none	2.4547	2.7607
chr4	RASGEF1B	-	82347563	none	2.2628	2.7645
chr4	RBM47	-	40425303	none	2.4674	2.7502
chr4	REST	+	57796369	none	2.2842	2.7283
chr4	REST	+	57801999	none	2.4473	2.7995
chr4	RFC1	-	39289079	none	2.4972	2.7547
chr4	SDAD1	-	76871070	none	2.2183	2.7656
chr4	SDAD1	-	76877217	none	2.2109	2.7127
chr4	SEPSECS	-	25121645	none	2.4867	2.7953
chr4	SEPT11	+	77959755	none	2.4618	2.7645
chr4	SFRP2	-	154701756	none	2.6344	2.7973
chr4	SGCB	-	52886873	none	2.4972	2.8026
chr4	SGCB	-	52889872	none	2.4972	2.7509
chr4	SH3BP2	+	2842798	none	2.3446	2.7934
chr4	SH3RF1	-	170015417	none	2.6265	2.8044
chr4	SLAIN2	+	48426588	none	2.4974	2.7070
chr4	SLC30A9	+	42089526	none	2.4960	2.7922
chr4	SLC9B1	-	103806209	none	2.6032	2.7176
chr4	SLC9B1	-	103822266	none	2.4708	2.7218
chr4	SMARCA5	+	144475513	none	2.2545	2.8021
chr4	SMARCAD1	+	95211961	none	2.6786	2.7886
chr4	SMARCAD1	+	95212431	none	2.4911	2.7141
chr4	SMIM14	-	39553047	none	2.6106	2.7099
chr4	SNCA	-	90647233	none	2.5875	2.8069
chr4	SORBS2	-	186561121	none	2.5622	2.7256
chr4	SPARCL1	-	88394490	none	2.4749	2.8058
chr4	SPCS3	+	177249503	none	2.3178	2.7795
chr4	SPRY1	+	124324897	none	2.3309	2.8068
chr4	STIM2	+	27009317	none	2.4467	2.7349
chr4	STIM2	+	27025573	none	2.2914	2.7124
chr4	STIM2	+	27025801	none	2.2800	2.7663
chr4	STX18	-	4421209	none	2.4625	2.8010
chr4	TADA2B	+	7059669	none	2.2946	2.7996
chr4	TENM3	+	183722271	none	2.4403	2.7783
chr4	THAP9	+	83841112	none	2.2880	2.7803
chr4	TMEM192	-	165998278	none	2.5666	2.7475
chr4	TMEM33	+	41962571	none	2.2355	2.7543
chr4	UBA6	-	68482524	none	2.5845	2.7903
chr4	UBA6	-	68483156	none	2.2269	2.7642
chr4	UBE2D3	-	103715551	none	2.2161	2.7568
chr4	UBE2D3	-	103717138	none	2.5671	2.7985
chr4	UBE2K	+	39780242	none	2.5274	2.7499
chr4	UGT8	+	115599381	none	2.6498	2.8040
chr4	USO1	+	76735375	none	2.3089	2.8071
chr4	USP53	+	120215781	none	2.3396	2.7497
chr4	USP53	+	120216669	none	2.4116	2.7011
chr4	UTP3	+	71555890	none	2.3130	2.7357
chr4	WDFY3	-	85590951	none	2.4572	2.7035
chr4	WHSC1	+	1943557	none	2.2940	2.7635
chr4	WHSC1	+	1983921	none	2.2191	2.7026
chr4	YTHDC1	-	69179045	none	2.4599	2.7745
chr4	ZNF330	+	142155638	none	2.3373	2.7683
chr4	ZNF518B	-	10441512	none	2.2010	2.7996
chr5	ABLIM3	+	148639990	none	2.2073	2.8032
chr5	ALDH7A1	-	125878928	none	2.6749	2.7101
chr5	ALDH7A1	-	125880477	none	2.6749	2.8020
chr5	ANKH	-	14709932	none	2.3583	2.7019
chr5	ANKRA2	-	72848165	none	2.4407	2.8039
chr5	APC	+	112180673	none	2.4977	2.7727
chr5	ARRDC3	-	90664556	none	2.5578	2.7883
chr5	ARSB	-	78073053	none	2.4468	2.7795
chr5	ATG12	-	115166042	none	2.5227	2.7490
chr5	ATG12	-	115167286	none	2.3938	2.7111
chr5	BHMT2	+	78385892	none	2.5572	2.7360
chr5	BOD1	-	173034540	none	2.4363	2.8061
chr5	BRIX1	+	34925549	none	2.2771	2.7188
chr5	BRIX1	+	34925773	none	2.2034	2.8022
chr5	C5orf22	+	31554919	none	2.2365	2.7513
chr5	C5orf30	+	102614048	none	2.5184	2.7983
chr5	C5orf38	+	2754479	none	2.4849	2.7379
chr5	CANX	+	179157642	none	2.3814	2.7534
chr5	CANX	+	179157916	none	2.5355	2.7307
chr5	CAST	+	96108609	none	2.3414	2.7408
chr5	CAST	+	96110375	none	2.3701	2.7887
chr5	CCDC112	-	114607189	none	2.2641	2.7321
chr5	CCDC112	-	114615379	none	2.2718	2.7086
chr5	CCNB1	+	68473538	none	2.3444	2.7802
chr5	CCNB1	+	68474061	none	2.3446	2.7757
chr5	CDC25C	-	137620961	none	2.5503	2.8052
chr5	CETN3	-	89689538	none	2.5597	2.7295
chr5	CHD1	-	98190920	none	2.4042	2.7847
chr5	CLINT1	-	157213302	none	2.5089	2.7974
chr5	CLINT1	-	157214158	none	2.4184	2.7303
chr5	CLK4	-	178030277	none	2.2066	2.7488
chr5	CLTB	-	175819509	none	2.2592	2.8034
chr5	CMBL	-	10279399	none	2.5021	2.8071
chr5	CMYA5	+	79096038	none	2.2551	2.7359
chr5	COL4A3BP	-	74668221	none	2.5966	2.7307
chr5	CPEB4	+	173387309	none	2.4473	2.8068
chr5	CSNK1G3	+	122952439	none	2.2599	2.8038
chr5	CWC27	+	64181331	none	2.2516	2.7809
chr5	CXXC5	+	139062677	none	2.3666	2.7914
chr5	DAB2	-	39373138	none	2.4683	2.7743
chr5	DBN1	-	176883616	none	2.3240	2.7898
chr5	DBN1	-	176883959	none	2.3240	2.7300
chr5	DCP2	+	112356653	none	2.5999	2.7108
chr5	DDX46	+	134106652	none	2.2268	2.7716
chr5	DHX29	-	54552077	none	2.5764	2.7862
chr5	DIMT1	-	61684393	none	2.5152	2.8063
chr5	DMXL1	+	118584813	none	2.3319	2.7872
chr5	DNAJC21	+	34955303	none	2.4500	2.7705
chr5	DROSHA	-	31401427	none	2.3919	2.8004
chr5	EFNA5	-	106712642	none	2.5715	2.7866
chr5	ELL2	-	95220812	none	2.4963	2.7790
chr5	ERBB2IP	+	65376331	none	2.3750	2.7996
chr5	FAF2	+	175937060	none	2.2814	2.8065
chr5	FAM169A	-	74073412	none	2.3647	2.7933
chr5	FAM193B	-	176946798	none	2.2272	2.8056
chr5	FAM81B	+	94786141	none	2.5840	2.7065
chr5	FBXL7	+	15939894	none	2.4324	2.8066
chr5	FBXO38	+	147822114	none	2.2429	2.7098
chr5	FER	+	108523369	none	2.6434	2.7225
chr5	FGF10	-	44302222	none	2.4292	2.7810
chr5	FNIP1	-	130977415	none	2.3002	2.7959
chr5	GABRB2	-	160716247	none	2.4242	2.7122
chr5	GABRG2	+	161582532	none	2.6458	2.7095
chr5	GALNT10	+	153798550	none	2.4297	2.7653
chr5	GALNT10	+	153800528	none	2.4495	2.7924
chr5	GLRX	-	95149696	none	2.4887	2.7991
chr5	GPBP1	+	56558905	none	2.3870	2.7933
chr5	GPX8	+	54460565	none	2.2126	2.7433
chr5	GPX8	+	54460727	none	2.5022	2.7328
chr5	GRK6	+	176869604	none	2.5581	2.8013
chr5	HMGCR	+	74657242	none	2.6221	2.7106
chr5	HMGCS1	-	43289498	none	2.3356	2.8067
chr5	HMMR	+	162918935	none	2.6289	2.8005
chr5	HNRNPA0	-	137088319	none	2.6780	2.7689
chr5	HSD17B4	+	118877967	none	2.4581	2.8060
chr5	HSPA9	-	137891030	none	2.4936	2.7949
chr5	ICE1	+	5490322	none	2.2784	2.8034
chr5	IRF1	-	131818779	none	2.3669	2.7851
chr5	IRX2	-	2746286	none	2.4394	2.8061
chr5	ITGA1	+	52252319	none	2.3144	2.7374
chr5	KCNIP1	+	170163626	none	2.2456	2.7923
chr5	KIAA1191	-	175773082	none	2.5453	2.8068
chr5	KIAA1191	-	175774203	none	2.5453	2.7219
chr5	KIF2A	+	61682209	none	2.4325	2.7472
chr5	KIF3A	-	132028333	none	2.3775	2.7513
chr5	LARP1	+	154194464	none	2.2846	2.7544
chr5	LARP1	+	154197152	none	2.2846	2.8050
chr5	LARS	-	145492602	none	2.3554	2.7914
chr5	LARS	-	145493485	none	2.3488	2.7286
chr5	LARS	-	145547704	none	2.3764	2.7283
chr5	LHFPL2	-	77781060	none	2.2081	2.8031
chr5	LMAN2	-	176758969	none	2.6543	2.7858
chr5	LMBRD2	-	36098657	none	2.3207	2.7866
chr5	LOC100506548	-	40825372	none	2.5940	2.7955
chr5	LOC100506548	-	40826444	none	2.5940	2.7264
chr5	LOC101927740	+	158534446	none	2.3928	2.7251
chr5	LYSMD3	-	89811458	none	2.2887	2.8072
chr5	MAP1B	+	71491156	none	2.5870	2.7274
chr5	MAP1B	+	71491406	none	2.4604	2.7433
chr5	MAPK9	-	179660604	none	2.3109	2.7481
chr5	MAPK9	-	179662793	none	2.3109	2.7267
chr5	MARCH3	-	126205933	none	2.3483	2.7765
chr5	MARCH6	+	10437146	none	2.4324	2.7556
chr5	MCC	-	112357810	none	2.6865	2.7762
chr5	MED7	-	156565458	none	2.4690	2.7906
chr5	MFAP3	+	153436982	none	2.3064	2.8040
chr5	MSX2	+	174157875	none	2.3377	2.7639
chr5	MTRR	+	7901231	none	2.5765	2.7425
chr5	MTX3	-	79272549	none	2.6123	2.8044
chr5	N4BP3	+	177553080	none	2.5655	2.8051
chr5	NADK2	-	36194330	none	2.5821	2.7696
chr5	NDFIP1	+	141533997	none	2.2189	2.7060
chr5	NDST1	+	149937762	none	2.3975	2.7642
chr5	NDUFS6	+	1816133	none	2.4179	2.7914
chr5	NIPBL	+	37065915	none	2.4792	2.7685
chr5	NLN	+	65120498	none	2.4239	2.7033
chr5	NNT	+	43707488	none	2.2865	2.7532
chr5	NPM1	+	170833720	none	2.3236	2.7956
chr5	NPM1	+	170837898	none	2.2052	2.7891
chr5	NR2F1	+	92930300	none	2.4394	2.8028
chr5	NSA2	+	74064931	none	2.2541	2.7970
chr5	NSA2	+	74072652	none	2.2541	2.8021
chr5	NSUN2	-	6599359	none	2.2771	2.8068
chr5	NUDCD2	-	162880583	none	2.5877	2.8071
chr5	NUDT12	-	102884567	none	2.4716	2.7791
chr5	OSMR	+	38935721	none	2.3151	2.8015
chr5	OTULIN	+	14698702	none	2.3522	2.7138
