chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr8	TACC1	+	38683924	Bcell	0.9515	1.0761
chr8	TACC1	+	38696964	Bcell	0.9215	1.2563
chr8	TAF2	-	120811388	Bcell	0.6357	1.0879
chr8	TDRP	-	442287	Testis	1.2060	1.7291
chr8	THAP1	-	42693004	Bcell+Testis	1.5918	1.9563
chr8	TNFRSF10B	-	22881196	Bcell+Muscle+Testis	1.6673	1.7809
chr8	TNKS	+	9567918	Bcell+Testis+Muscle	1.5690	1.7021
chr8	TNKS	+	9630170	Bcell+Testis	1.5734	1.6443
chr8	TNKS	+	9630559	Bcell+hES	1.2734	1.4591
chr8	TRPS1	-	116426145	Testis+hES+Bcell	1.7620	2.1235
chr8	TRPS1	-	116577736	Bcell	1.2875	1.8054
chr8	UBE2W	-	74715854	Bcell	0.1198	0.3620
chr8	UBR5	-	103356189	Bcell	0.5470	0.7981
chr8	UBXN8	+	30623993	Testis+Bcell	0.3871	1.0367
chr8	UQCRB	-	97238910	Brain	1.0030	1.9793
chr8	VPS13B	+	100217752	Bcell+hES	0.9964	1.4363
chr8	VPS13B	+	100655215	Bcell+hES+Testis	1.6988	1.8592
chr8	VPS37A	+	17144115	Bcell	1.3497	1.9900
chr8	YTHDF3	+	64123294	Bcell+Breast	1.4599	2.1489
chr8	YWHAZ	-	101932819	Testis+Muscle	0.8667	1.0828
chr8	ZC2HC1A	+	79629934	Bcell+Testis	1.7455	1.9039
chr8	ZDHHC2	+	17070293	Brain+Breast	0.6081	0.7269
chr8	ZFPM2	+	106502541	hES+Bcell+Muscle	1.5807	1.7084
chr8	ZMAT4	-	40388112	hES+Brain	1.2932	1.6441
chr8	ZMAT4	-	40389618	Testis	0.5749	1.3576
chr9	ABCA1	-	107611761	Bcell	1.6762	2.0636
chr9	ABHD17B	-	74477374	Testis	0.5631	0.9554
chr9	ABL1	+	133589965	Bcell+Testis+hES	1.5249	1.7891
chr9	ARPC5L	+	127639331	Testis	1.2529	1.2730
chr9	C5	-	123765952	Muscle+Breast	1.4167	1.7487
chr9	C9orf41	-	77598453	Testis	0.3945	0.5928
chr9	C9orf85	+	74554110	hES	1.3685	2.0813
chr9	CDK5RAP2	-	123223025	Ovary+Brain	0.3389	0.6068
chr9	CDK5RAP2	-	123259686	hES+Muscle+Bcell	1.1928	1.5721
chr9	CDK5RAP2	-	123279841	Testis+Brain	1.0986	1.3299
chr9	CDKN2A	-	21969581	hES+Testis	1.4581	1.9773
chr9	CNTRL	+	123923772	hES+Bcell+Muscle	1.6796	1.6768
chr9	COL27A1	+	116971933	Brain	1.6435	1.8921
chr9	DENND4C	+	19365650	hES+Bcell+Muscle	1.4555	1.5120
chr9	DFNB31	-	117240602	Bcell	1.5794	1.9696
chr9	DFNB31	-	117254256	Muscle+hES+Bcell	1.6533	1.6382
chr9	DFNB31	-	117265828	Testis	1.1070	1.4257
chr9	DOCK8	+	287418	hES+Muscle	0.7090	0.8740
chr9	DOCK8	+	314465	Testis	0.5989	0.7752
chr9	EHMT1	+	140605739	Bcell	0.3496	0.6361
chr9	EHMT1	+	140671963	Testis	1.5577	1.8186
chr9	EHMT1	+	140678845	Testis+Bcell	1.6187	1.8092
chr9	EHMT1	+	140697648	Testis	1.7925	2.1701
chr9	ERP44	-	102741458	Brain+Ovary	1.7784	1.8279
chr9	FAM120AOS	-	96213002	Bcell	0.8802	0.9520
chr9	FANCC	-	97863582	Testis+hES	1.6526	2.0752
chr9	FUBP3	+	133482693	Muscle+hES	1.5491	1.4567
chr9	GAPVD1	+	128125182	Bcell+Testis+hES	1.7659	2.1200
chr9	GLE1	+	131303699	Testis+Bcell	1.5535	2.1876
chr9	GOLM1	-	88642625	Testis+Bcell	1.1444	1.7859
chr9	GTF3C4	+	135564814	Testis	1.1999	1.8919
chr9	KANK1	+	549527	Testis	1.1276	1.4370
chr9	KANK1	+	663001	Bcell+Ovary	1.3712	1.6603
chr9	KDM4C	+	6724008	Testis	1.3868	1.3889
chr9	KDM4C	+	6829434	Muscle	0.2528	0.4339
chr9	KIF27	-	86451617	Testis+Ovary	0.5065	1.8460
chr9	KLF4	-	110247647	Testis	0.3163	0.7407
chr9	MEGF9	-	123366144	Bcell+Testis	1.5201	1.8588
chr9	MVB12B	+	129218729	Breast	1.1820	1.5563
chr9	NAA35	+	88634521	Bcell+Breast	1.0888	1.3907
chr9	NEK6	+	127032813	Testis	0.4066	0.9978
chr9	NIPSNAP3A	+	107511414	Bcell+Testis	0.5290	0.8276
chr9	NRARP	-	140195337	Testis+Bcell	1.1851	1.5899
chr9	NSMF	-	140337430	Breast	0.8344	0.9403
chr9	NUP214	+	134087103	Bcell+Muscle+Brain	1.3532	1.6962
chr9	ODF2	+	131257103	Testis	1.1261	1.3240
chr9	OGN	-	95152190	hES+Bcell	1.6973	1.7827
chr9	PIP5K1B	+	71434769	Bcell	0.9703	1.0625
chr9	PMPCA	+	139317843	Testis	1.3705	1.9148
chr9	PPAPDC3	+	134168376	Bcell+Testis	1.7949	2.0796
chr9	PTAR1	-	72330011	Bcell	1.7364	2.0452
chr9	PTBP3	-	114980724	Brain	1.1484	1.7732
chr9	PTBP3	-	114986064	Testis	0.7131	0.8863
chr9	PTCH1	-	98244110	Bcell+Testis	1.3807	1.3942
chr9	PTPRD	-	9681094	Muscle+Bcell	0.6294	0.6772
chr9	RABGAP1	+	125801373	Brain	1.2267	1.6607
chr9	RAD23B	+	110092157	Testis	0.4139	0.6562
chr9	RAD23B	+	110094464	Bcell	1.6940	2.1536
chr9	RFX3	-	3225014	Testis+Ovary+Muscle	1.2195	1.4146
chr9	RIC1	+	5769443	Testis+hES+Breast	1.4206	1.8607
chr9	RNF20	+	104317781	Bcell+Breast	0.2126	0.4597
chr9	SCAI	-	127715066	Testis	1.7431	2.0314
chr9	SEC61B	+	101985614	Bcell	0.2619	0.5526
chr9	SECISBP2	+	91955481	Bcell	0.7792	1.1168
chr9	SEMA4D	-	91976519	Muscle+Brain+Bcell	1.6890	1.7415
chr9	SLC2A8	+	130170682	Bcell	1.7258	2.0736
chr9	SMARCA2	+	2046019	Bcell	0.7307	1.1695
chr9	SMC5	+	72915929	Bcell+Breast+Brain	0.4365	0.7190
chr9	SMC5	+	72920205	Bcell	1.6342	1.7518
chr9	SPIN1	+	91090273	Testis	0.8057	0.9728
chr9	SPTAN1	+	131315606	Bcell+Muscle	1.4778	1.9103
chr9	ST6GALNAC6	-	130656562	hES	1.7516	1.8946
chr9	STX17	+	102731803	Muscle	1.7711	2.1449
chr9	SUSD1	-	114853539	Bcell	1.5684	1.8015
chr9	SYK	+	93625848	Bcell+hES	1.5744	1.9298
chr9	TGFBR1	+	101893904	Bcell	0.9013	1.9580
chr9	TGFBR1	+	101911734	Testis+Bcell	0.9013	1.0680
chr9	TLE4	+	82340250	Testis	1.4231	1.4044
chr9	TMEM2	-	74311081	Bcell	0.8137	1.3512
chr9	TMEM2	-	74312470	Bcell	1.6866	1.6674
chr9	TMEM38B	+	108468116	Bcell+Breast	0.8115	1.2274
chr9	TMEM38B	+	108536373	Testis	0.9879	1.7823
chr9	TPM2	-	35682932	Muscle+Brain	1.0688	1.2436
chr9	TPM2	-	35684742	Bcell	0.9156	1.2263
chr9	TSC1	-	135786387	Testis+hES	1.5386	1.9109
chr9	TSC1	-	135814463	Testis	1.4424	1.4785
chr9	TTC39B	-	15171920	Testis	1.1591	1.4303
chr9	TTC39B	-	15206280	Brain	0.4353	0.8945
chr9	TTLL11	-	124614505	Bcell+hES	0.7296	0.9713
chr9	UBE2R2	+	33856324	Bcell	0.1013	0.3403
chr9	URM1	+	131154279	Bcell+Brain	1.7685	2.1692
chr9	VPS13A	+	79954094	Bcell+hES+Muscle	1.4062	1.5456
chr9	ZBTB43	+	129597738	Bcell	1.4372	2.0408
chr9	ZFAND5	-	74975206	Bcell	0.2561	0.4297
chrX	AP1S2	-	15848175	hES+Testis+Bcell	1.4010	1.5437
chrX	ARMCX4	+	100674166	Muscle+Testis	1.5490	1.8953
chrX	ATP11C	-	138810952	Bcell+Testis	1.7612	1.7736
chrX	ATP11C	-	138906295	Muscle+hES	1.3894	1.6770
chrX	BCYRN1	-	70535607	Testis	1.5580	1.7738
chrX	CA5B	+	15769536	Bcell+Muscle	1.6067	1.9771
chrX	CA5B	+	15781438	Bcell+hES	1.5693	1.8086
chrX	CDKL5	+	18671747	Testis	0.9526	1.1777
chrX	COL4A5	+	107870494	Bcell+Muscle+Brain	1.7309	1.7077
chrX	DDX3X	+	41207387	Testis	0.7867	1.1856
chrX	DMD	-	33059973	hES+Bcell	1.6199	1.7718
chrX	DYNLT3	-	37699801	Testis+hES	1.5762	1.5951
chrX	EDA	+	68850563	Bcell+Muscle	1.7939	2.0844
chrX	FAM122B	-	133905668	hES+Bcell	1.6410	1.9901
chrX	FHL1	+	135292215	Testis+Bcell	0.8842	1.1854
chrX	FMR1	+	146998904	Muscle+Testis	1.1578	1.4065
chrX	FMR1	+	147030046	Bcell+hES	1.3534	1.7303
chrX	FTSJ1	+	48341326	Testis	1.6725	2.0844
chrX	HUWE1	-	53611203	hES	1.6458	2.1289
chrX	IDS	-	148568673	Bcell	1.2149	1.9366
chrX	IQSEC2	-	53263291	Testis	0.4588	0.6385
chrX	KANTR	+	53141168	Muscle+hES	1.6341	1.8965
chrX	MAGED1	+	51632370	Testis+Bcell	1.1224	1.2425
chrX	MAGT1	-	77077350	Bcell	1.0980	1.4144
chrX	MAOB	-	43714908	Muscle+hES	1.4817	2.0973
chrX	MID1	-	10478078	Bcell+Testis	1.1926	1.5306
chrX	MST4	+	131160556	Bcell	1.6951	1.8743
chrX	MTMR1	+	149875623	Bcell	1.0664	1.8375
chrX	NKRF	-	118723246	Bcell+Breast	0.9636	1.2411
chrX	OCRL	+	128724448	Testis	1.3158	1.5360
chrX	OGT	+	70766536	Bcell	0.5272	0.9912
chrX	PHF8	-	53969696	hES+Bcell+Testis	1.3421	2.0590
chrX	PJA1	-	68381041	Testis	1.7614	2.1282
chrX	PLP1	+	103047166	Muscle	1.0115	1.1328
chrX	PLS3	+	114820694	Bcell+hES+Muscle	1.5786	1.6256
chrX	PRPS1	+	106873445	Bcell+Breast	0.6171	0.7221
chrX	PRRG1	+	37231572	hES+Bcell+Muscle	1.7775	1.8881
chrX	RBMX2	+	129549256	Brain	1.5728	1.7894
chrX	SCML1	+	17771786	hES	0.8956	1.9667
chrX	SH3BGRL	+	80538349	Bcell	1.4102	1.5255
chrX	SH3KBP1	-	19764226	Bcell	0.9264	1.1965
chrX	SLC25A53	-	103347133	Testis	1.6108	2.1583
chrX	SLC9A7	-	46461470	Testis+Muscle	1.7839	1.7245
chrX	SMC1A	-	53412545	Bcell+Testis	1.3543	1.5311
chrX	SMC1A	-	53428923	Bcell	1.3155	1.4743
chrX	TAB3	-	30848454	Bcell+hES+Breast	1.4062	1.5899
chrX	TIMM17B	-	48753013	Bcell	0.5492	0.8238
chrX	USP11	+	47095580	Bcell	1.6920	1.8271
chrX	VMA21	+	150573599	Muscle	0.9891	1.8562
chrX	WDR44	+	117582989	Muscle	1.7403	1.7910
chrX	WWC3	+	10076379	Brain	0.4287	1.0541
chrX	ZFX	+	24202914	Bcell+Testis+hES	1.6047	1.7729
